date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand,rainfall_lag1,gauge_lag1,rainfall_lag3,gauge_lag3,rainfall_lag7,gauge_lag7,rainfall_lag14,gauge_lag14,rainfall_roll3,demand_roll3,rainfall_roll7,demand_roll7,rainfall_roll14,demand_roll14,rainfall_roll30,demand_roll30,gauge_trend_7,doy,sin_doy,cos_doy,is_monsoon,is_cyclone_season,district_cat
2021-03-27,Balasore,1.2,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,66,1.3,0.5,2.6,0.56,0.4,0.5,3.2,0.5,3.2,72.33333333333333,9.399999999999999,69.71428571428571,18.1,72.21428571428571,44.699999999999996,72.8,0.0,86,0.9958270335100595,0.09126072172931188,0,0,Balasore
2021-03-28,Balasore,1.6,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,62,1.2,0.5,0.7,0.5,0.5,0.5,1.3,0.5,4.1,68.0,10.499999999999998,68.57142857142857,18.4,70.92857142857143,44.9,72.03333333333333,0.0,87,0.9972495210773451,0.07411742515094437,0,0,Balasore
2021-03-29,Balasore,3.5,0.53,5.8,0.0,601,0.62,15,0,21.5,86.93,80,1.6,0.5,1.3,0.5,2.2,0.5,0.5,0.5,6.3,69.33333333333333,11.8,70.14285714285714,21.4,71.0,45.2,71.96666666666667,0.030000000000000027,88,0.998376906467142,0.056952196034039754,0,0,Balasore
2021-03-30,Balasore,0.1,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,65,3.5,0.53,1.2,0.5,0.9,0.5,3.0,0.5,5.199999999999999,69.0,11.0,71.42857142857143,18.5,70.28571428571429,43.4,71.7,0.020000000000000018,89,0.9992088560679753,0.03977011384605572,0,0,Balasore
2021-03-31,Balasore,0.8,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,71,0.1,0.52,1.6,0.5,2.6,0.56,1.8,0.5,4.4,72.0,9.2,70.71428571428571,17.5,69.85714285714286,43.8,71.8,-0.050000000000000044,90,0.9997451236925734,0.022576263041545485,0,0,Balasore
2021-04-01,Balasore,2.5,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,71,0.8,0.51,3.5,0.53,0.7,0.5,1.7,0.51,3.4,69.0,10.999999999999998,70.14285714285714,18.3,69.85714285714286,45.9,71.73333333333333,0.020000000000000018,91,0.9999855506507186,0.005375731557583884,0,0,Balasore
2021-04-02,Balasore,0.2,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,63,2.5,0.52,0.1,0.52,1.3,0.5,0.0,0.5,3.5,68.33333333333333,9.9,68.28571428571429,18.5,69.21428571428571,45.3,71.4,0.0,92,0.9999300657962057,-0.011826390691832589,0,0,Balasore
2021-04-03,Balasore,3.3,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,88,0.2,0.5,0.8,0.51,1.2,0.5,0.4,0.5,6.0,74.0,11.999999999999998,71.42857142857143,21.400000000000002,70.57142857142857,47.9,72.3,0.020000000000000018,93,0.9995786855478958,-0.029025013321975237,0,0,Balasore
2021-04-04,Balasore,1.6,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,78,3.3,0.52,2.5,0.52,1.6,0.5,0.5,0.5,5.1,76.33333333333333,12.0,73.71428571428571,22.5,71.14285714285714,48.8,72.8,0.0,94,0.9989315138848577,-0.046215046983708354,0,0,Balasore
2021-04-05,Balasore,0.9,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74,1.6,0.5,0.2,0.5,3.5,0.53,2.2,0.5,5.8,80.0,9.399999999999999,72.85714285714286,21.200000000000003,71.5,49.199999999999996,73.26666666666667,-0.030000000000000027,95,0.9979887423155984,-0.06339140486951038,0,0,Balasore
2021-04-06,Balasore,2.9,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,85,0.9,0.5,3.3,0.52,0.1,0.52,0.9,0.5,5.4,79.0,12.2,75.71428571428571,23.2,73.57142857142857,45.3,73.13333333333334,0.0,96,0.9967506498213929,-0.08054900421874167,0,0,Balasore
2021-04-07,Balasore,2.7,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,79,2.9,0.52,1.6,0.5,0.8,0.51,2.6,0.56,6.5,79.33333333333333,14.099999999999998,76.85714285714286,23.3,73.78571428571429,47.0,73.1,0.010000000000000009,97,0.9952176027737294,-0.09768276782171598,0,0,Balasore
2021-04-08,Balasore,0.2,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,70,2.7,0.52,0.9,0.5,2.5,0.52,0.7,0.5,5.8,78.0,11.799999999999999,76.71428571428571,22.799999999999997,73.42857142857143,46.5,72.8,-0.020000000000000018,98,0.9933900548258936,-0.11478762552212701,0,0,Balasore
2021-04-09,Balasore,4.0,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,93,0.2,0.5,2.9,0.52,0.2,0.5,1.3,0.5,6.9,80.66666666666667,15.6,81.0,25.5,74.64285714285714,47.300000000000004,73.5,0.020000000000000018,99,0.9912685467787256,-0.13185851571739118,0,0,Balasore
2021-04-10,Balasore,2.1,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,88,4.0,0.52,2.7,0.52,3.3,0.52,1.2,0.5,6.300000000000001,83.66666666666667,14.399999999999999,81.0,26.4,76.21428571428571,48.400000000000006,74.13333333333334,0.020000000000000018,100,0.9888537064205885,-0.1488903868564548,0,0,Balasore
2021-04-11,Balasore,0.9,0.54,5.8,0.0,601,0.62,15,0,21.5,86.93,68,2.1,0.54,0.2,0.5,1.6,0.5,1.6,0.5,7.0,83.0,13.7,79.57142857142857,25.700000000000003,76.64285714285714,48.6,74.2,0.040000000000000036,101,0.986146248341595,-0.16587819893463143,0,0,Balasore
2021-04-12,Balasore,1.7,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,78,0.9,0.54,4.0,0.52,0.9,0.5,3.5,0.53,4.7,78.0,14.5,80.14285714285714,23.900000000000002,76.5,47.1,74.13333333333334,0.050000000000000044,102,0.9831469737221499,-0.1828169249850199,0,0,Balasore
2021-04-13,Balasore,2.0,0.55,5.8,0.0,601,0.62,15,0,21.5,86.93,78,1.7,0.55,2.1,0.54,2.9,0.52,0.1,0.52,4.6,74.66666666666667,13.600000000000001,79.14285714285714,25.8,77.42857142857143,47.8,74.06666666666666,0.030000000000000027,103,0.9798567700958665,-0.1997015525660636,0,0,Balasore
2021-04-14,Balasore,1.3,0.56,5.8,0.0,601,0.62,15,0,21.5,86.93,80,2.0,0.55,0.9,0.54,2.7,0.52,0.8,0.51,5.0,78.66666666666667,12.2,79.28571428571429,26.3,78.07142857142857,48.6,74.1,0.040000000000000036,104,0.9762766110869321,-0.21652708524481437,0,0,Balasore
2021-04-15,Balasore,1.5,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,69,1.3,0.56,1.7,0.55,0.2,0.5,2.5,0.52,4.8,75.66666666666667,13.5,79.14285714285714,25.3,77.92857142857143,47.1,73.9,0.020000000000000018,105,0.9724075561219968,-0.23328854407545518,0,0,Balasore
2021-04-16,Balasore,1.0,0.52,5.8,0.0,601,0.62,15,0,21.5,86.93,82,1.5,0.52,2.0,0.55,4.0,0.52,0.2,0.5,3.8,77.0,10.5,77.57142857142857,26.1,79.28571428571429,46.300000000000004,74.06666666666666,0.0,106,0.9682507501166718,-0.2499809690726521,0,0,Balasore
2021-04-17,Balasore,3.4,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,74,1.0,0.52,1.3,0.56,2.1,0.54,3.3,0.52,5.9,75.0,11.799999999999999,75.57142857142857,26.2,78.28571428571429,48.0,74.16666666666667,-0.040000000000000036,107,0.9638074231367307,-0.26659942067929354,0,0,Balasore
2021-04-18,Balasore,1.0,0.51,5.8,0.0,601,0.62,15,0,21.5,86.93,73,3.4,0.5,1.5,0.52,0.9,0.54,1.6,0.5,5.4,76.33333333333333,11.899999999999999,76.28571428571429,25.6,77.92857142857143,49.0,74.2,-0.030000000000000027,108,0.9590788900341131,-0.28313898122818354,0,0,Balasore
2021-04-19,Balasore,0.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,66,1.0,0.51,1.0,0.52,1.7,0.55,0.9,0.5,4.9,71.0,10.7,74.57142857142857,25.2,77.35714285714286,49.1,74.1,-0.050000000000000044,109,0.9540665500578387,-0.2995947563972602,0,0,Balasore
2021-04-20,Balasore,1.5,0.5,5.8,0.0,601,0.62,15,0,21.5,86.93,72,0.5,0.5,3.4,0.5,2.0,0.55,2.9,0.52,3.0,70.33333333333333,10.2,73.71428571428571,23.8,76.42857142857143,50.1,74.16666666666667,-0.050000000000000044,110,0.9487718864399473,-0.31596187665790293,0,0,Balasore
2021-04-21,Balasore,6.5,0.6,5.8,0.0,601,0.62,15,0,21.5,86.93,81,1.5,0.5,1.0,0.51,1.3,0.56,2.7,0.52,8.5,73.0,15.399999999999999,73.85714285714286,27.6,76.57142857142857,54.4,74.56666666666666,0.039999999999999925,111,0.9431964659565866,-0.33223549871590435,0,0,Balasore
2021-04-22,Balasore,2.8,0.64,5.8,0.0,601,0.62,15,0,21.5,86.93,73,6.5,0.6,0.5,0.5,1.5,0.52,0.2,0.5,10.8,75.33333333333333,16.7,74.42857142857143,30.200000000000003,76.78571428571429,56.3,75.13333333333334,0.12,112,0.9373419384643772,-0.3484108069446808,0,0,Balasore
2021-04-23,Balasore,10.3,0.8,5.8,0.0,601,0.62,15,0,21.5,86.93,104,2.8,0.64,1.5,0.5,1.0,0.52,4.0,0.52,19.6,86.0,26.0,77.57142857142857,36.5,77.57142857142857,64.0,76.06666666666666,0.28,113,0.9312100364121947,-0.3644830148102912,0,0,Balasore
2021-04-24,Balasore,2.2,0.75,5.8,0.0,601,0.62,15,0,21.5,86.93,77,10.3,0.8,6.5,0.6,3.4,0.5,2.1,0.54,15.3,84.66666666666667,24.8,78.0,36.6,76.78571428571429,65.5,76.13333333333334,0.25,114,0.9248025743285089,-0.38044736628785164,0,0,Balasore
2021-04-25,Balasore,0.4,0.69,5.8,0.0,601,0.62,15,0,21.5,86.93,84,2.2,0.75,2.8,0.64,1.0,0.51,0.9,0.54,12.9,88.33333333333333,24.200000000000003,79.57142857142857,36.1,77.92857142857143,64.60000000000001,76.4,0.17999999999999994,115,0.9181214482844365,-0.39629913726891813,0,0,Balasore
2021-04-26,Balasore,1.6,0.7,5.8,0.0,601,0.62,15,0,21.5,86.93,74,0.4,0.69,10.3,0.8,0.5,0.5,1.7,0.55,4.2,78.33333333333333,25.3,80.71428571428571,36.0,77.64285714285714,65.0,76.66666666666667,0.19999999999999996,116,0.9111686353326631,-0.41203363695942635,0,0,Balasore
2021-04-27,Balasore,8.1,0.78,5.8,0.0,601,0.62,15,0,21.5,86.93,87,1.6,0.7,2.2,0.75,1.5,0.5,2.0,0.55,10.1,81.66666666666667,31.900000000000002,82.85714285714286,42.1,78.28571428571429,71.5,77.5,0.28,117,0.9039461929224011,-0.42764620926777464,0,0,Balasore
2021-04-28,Balasore,1.2,0.76,5.8,0.0,601,0.62,15,0,21.5,86.93,71,8.1,0.78,0.4,0.69,6.5,0.6,1.3,0.56,10.899999999999999,77.33333333333333,26.6,81.42857142857143,42.00000000000001,77.64285714285714,69.2,77.2,0.16000000000000003,118,0.8964562582905575,-0.44313223418263453,0,0,Balasore
2021-04-29,Balasore,3.9,0.75,5.8,0.0,601,0.62,15,0,21.5,86.93,81,1.2,0.76,1.6,0.7,2.8,0.64,1.5,0.52,13.2,79.66666666666667,27.700000000000003,82.57142857142857,44.400000000000006,78.5,73.00000000000001,77.73333333333333,0.10999999999999999,119,0.8887010478292915,-0.45848712914008766,0,0,Balasore
2021-04-30,Balasore,4.8,0.76,5.8,0.0,601,0.62,15,0,21.5,86.93,86,3.9,0.75,8.1,0.78,10.3,0.8,1.0,0.52,9.899999999999999,79.33333333333333,22.2,80.0,48.2,78.78571428571429,77.0,78.23333333333333,-0.040000000000000036,120,0.8806828564301475,-0.47370635037968,0,0,Balasore
2021-05-01,Balasore,0.6,0.73,5.8,0.0,601,0.62,15,0,21.5,86.93,71,4.8,0.76,1.2,0.76,2.2,0.75,3.4,0.5,9.3,79.33333333333333,20.6,79.14285714285714,45.4,78.57142857142857,75.1,78.23333333333333,-0.020000000000000018,121,0.8724040568049612,-0.48878539428899265,0,0,Balasore
2021-05-02,Balasore,6.4,0.81,5.8,0.0,601,0.62,15,0,21.5,86.93,79,0.6,0.73,3.9,0.75,0.4,0.69,1.0,0.51,11.8,78.66666666666667,26.599999999999998,78.42857142857143,50.800000000000004,79.0,81.30000000000001,78.76666666666667,0.1200000000000001,122,0.8638670987837349,-0.503719798736334,0,0,Balasore
2021-05-03,Balasore,2.6,0.79,5.8,0.0,601,0.62,15,0,21.5,86.93,84,6.4,0.81,4.8,0.76,1.6,0.7,0.5,0.5,9.6,78.0,27.6,79.85714285714286,52.9,80.28571428571429,80.6,78.63333333333334,0.09000000000000008,123,0.8550745085896932,-0.518505144391157,0,0,Balasore
2021-05-04,Balasore,2.6,0.77,5.8,0.0,601,0.62,15,0,21.5,86.93,86,2.6,0.79,0.6,0.73,8.1,0.78,1.5,0.5,11.600000000000001,83.0,22.1,79.71428571428571,54.00000000000001,81.28571428571429,81.60000000000001,78.9,-0.010000000000000009,124,0.8460288880917339,-0.533137056031809,0,0,Balasore
2021-05-05,Balasore,4.2,0.8,5.8,0.0,601,0.62,15,0,21.5,86.93,80,2.6,0.77,6.4,0.81,1.2,0.76,6.5,0.6,9.4,83.33333333333333,25.1,81.0,51.699999999999996,81.21428571428571,84.89999999999999,79.1,0.040000000000000036,125,0.8367329140344921,-0.5476112038402312,0,0,Balasore
2021-05-06,Balasore,15.7,1.06,5.8,0.0,601,0.62,15,0,21.5,86.93,125,4.2,0.8,2.6,0.79,3.9,0.75,2.8,0.64,22.5,97.0,36.900000000000006,87.28571428571429,64.6,84.92857142857143,97.7,80.43333333333334,0.31000000000000005,126,0.8271893372462497,-0.5619233046832195,0,0,Balasore
2021-05-07,Balasore,2.1,0.99,5.8,0.0,601,0.62,15,0,21.5,86.93,74,15.7,1.06,2.6,0.77,4.8,0.76,10.3,0.8,22.0,93.0,34.199999999999996,85.57142857142857,56.400000000000006,82.78571428571429,97.10000000000001,80.26666666666667,0.22999999999999998,127,0.8174009818249189,-0.5760691233798758,0,0,Balasore
2021-05-08,Balasore,0.9,0.94,5.8,0.0,601,0.62,15,0,21.5,86.93,80,2.1,0.99,4.2,0.8,0.6,0.73,2.2,0.75,18.7,93.0,34.50000000000001,86.85714285714286,55.1,83.0,97.8,80.6,0.20999999999999996,128,0.8073707443023492,-0.5900444739548627,0,0,Balasore
2021-05-09,Balasore,1.5,0.9,5.8,0.0,601,0.62,15,0,21.5,86.93,70,0.9,0.94,15.7,1.06,6.4,0.81,0.4,0.69,4.5,74.66666666666667,29.6,85.57142857142857,56.2,82.0,95.3,79.83333333333333,0.08999999999999997,129,0.7971015927871943,-0.6038452208771035,0,0,Balasore
2021-05-10,Balasore,9.2,0.98,5.8,0.0,601,0.62,15,0,21.5,86.93,113,1.5,0.9,2.1,0.99,2.6,0.79,1.6,0.7,11.6,87.66666666666667,36.2,89.71428571428571,63.8,84.78571428571429,102.4,80.66666666666667,0.18999999999999995,130,0.7865965660866021,-0.6174672802835514,0,0,Balasore
2021-05-11,Balasore,2.6,0.88,5.8,0.0,601,0.62,15,0,21.5,86.93,67,9.2,0.98,0.9,0.94,2.6,0.77,8.1,0.78,13.299999999999999,83.33333333333333,36.199999999999996,87.0,58.3,83.35714285714286,104.1,80.63333333333334,0.10999999999999999,131,0.7758587728069828,-0.6309066211876704,0,0,Balasore
2021-05-12,Balasore,0.4,0.83,5.8,0.0,601,0.62,15,0,21.5,86.93,66,2.6,0.88,1.5,0.9,4.2,0.8,1.2,0.76,12.2,82.0,32.4,85.0,57.5,83.0,102.8,80.23333333333333,0.029999999999999916,132,0.7648913904341226,-0.6441592666722685,0,0,Balasore
2021-05-13,Balasore,0.5,0.73,5.8,0.0,601,0.62,15,0,21.5,86.93,86,0.4,0.83,9.2,0.98,15.7,1.06,3.9,0.75,3.5,73.0,17.2,79.42857142857143,54.1,83.35714285714286,101.3,80.5,-0.33000000000000007,133,0.753697664392914,-0.6572212950663319,0,0,Balasore
2021-05-14,Balasore,14.3,0.94,5.8,0.0,601,0.62,15,0,21.5,86.93,94,0.5,0.73,2.6,0.88,2.1,0.99,4.8,0.76,15.200000000000001,82.0,29.4,82.28571428571429,63.6,83.92857142857143,114.3,80.96666666666667,-0.050000000000000044,134,0.742280907086982,-0.6700888411055113,0,0,Balasore
2021-05-15,Balasore,1.1,0.93,5.8,0.0,601,0.62,15,0,21.5,86.93,73,14.3,0.94,0.4,0.83,0.9,0.94,0.6,0.73,15.9,84.33333333333333,29.599999999999998,81.28571428571429,64.1,84.07142857142857,113.9,81.1,-0.009999999999999898,135,0.7306444969184916,-0.6827580970759147,0,0,Balasore
2021-05-16,Balasore,1.1,0.89,5.8,0.0,601,0.62,15,0,21.5,86.93,71,1.1,0.93,0.5,0.73,1.5,0.9,6.4,0.81,16.5,79.33333333333333,29.200000000000003,81.42857142857143,58.800000000000004,83.5,114.0,80.73333333333333,-0.010000000000000009,136,0.7187918772884232,-0.6952253139408722,0,0,Balasore
2021-05-17,Balasore,5.7,0.95,5.8,0.0,601,0.62,15,0,21.5,86.93,86,1.1,0.89,14.3,0.94,9.2,0.98,2.6,0.79,7.9,76.66666666666667,25.7,77.57142857142857,61.9,83.64285714285714,116.3,81.13333333333334,-0.030000000000000027,137,0.7067265555776158,-0.7074868024503348,0,0,Balasore
2021-05-18,Balasore,0.9,0.87,5.8,0.0,601,0.62,15,0,21.5,86.93,75,5.7,0.95,1.1,0.93,2.6,0.88,2.6,0.77,7.700000000000001,77.33333333333333,24.0,78.71428571428571,60.199999999999996,82.85714285714286,116.2,81.2,-0.010000000000000009,138,0.6944521021088763,-0.719538934232584,0,0,Balasore
2021-05-19,Balasore,2.0,0.82,5.8,0.0,601,0.62,15,0,21.5,86.93,75,0.9,0.87,1.1,0.89,0.4,0.83,4.2,0.8,8.6,78.66666666666667,25.599999999999998,80.0,58.0,82.5,117.69999999999999,81.5,-0.010000000000000009,139,0.6819721490904629,-0.7313781428679254,0,0,Balasore
2021-05-20,Balasore,9.4,0.95,5.8,0.0,601,0.62,15,0,21.5,86.93,101,2.0,0.82,5.7,0.95,0.5,0.73,15.7,1.06,12.3,83.66666666666667,34.5,82.14285714285714,51.7,80.78571428571429,125.6,82.46666666666667,0.21999999999999997,140,0.6692903895412567,-0.7430009249440493,0,0,Balasore
2021-05-21,Balasore,7.7,0.99,5.8,0.0,601,0.62,15,0,21.5,86.93,102,9.4,0.95,0.9,0.87,14.3,0.94,2.1,0.99,19.099999999999998,92.66666666666667,27.900000000000002,83.28571428571429,57.3,82.78571428571429,126.8,83.16666666666667,0.050000000000000044,141,0.6564105761979381,-0.7544038410927472,0,0,Balasore
2021-05-22,Balasore,5.9,1.07,5.8,0.0,601,0.62,15,0,21.5,86.93,83,7.7,0.99,2.0,0.82,1.1,0.93,0.9,0.94,23.0,95.33333333333333,32.7,84.71428571428571,62.300000000000004,83.0,129.9,83.5,0.14,142,0.6433365204044917,-0.765583517007675,0,0,Balasore
2021-05-23,Balasore,28.0,1.53,5.8,0.0,601,0.62,15,0,21.5,86.93,123,5.9,1.07,9.4,0.95,1.1,0.89,1.5,0.9,41.6,102.66666666666667,59.6,92.14285714285714,88.8,86.78571428571429,147.6,84.13333333333334,0.64,143,0.6300720909843687,-0.7765366444428655,0,0,Balasore
2021-05-24,Balasore,11.9,1.62,5.8,0.0,601,0.62,15,0,21.5,86.93,97,28.0,1.53,7.7,0.99,5.7,0.95,9.2,0.98,45.8,101.0,65.80000000000001,93.71428571428571,91.5,85.64285714285714,157.3,84.8,0.6700000000000002,144,0.6166212130956382,-0.7872599821916922,0,0,Balasore
2021-05-25,Balasore,0.6,1.46,5.8,0.0,601,0.62,15,0,21.5,86.93,75,11.9,1.62,5.9,1.07,0.9,0.87,2.6,0.88,40.5,98.33333333333333,65.5,93.71428571428571,89.5,86.21428571428571,157.5,84.5,0.59,145,0.6029878670694714,-0.7977503570459932,0,0,Balasore
2021-05-26,Balasore,17.6,1.68,5.8,0.0,601,0.62,15,0,21.5,86.93,118,0.6,1.46,28.0,1.53,2.0,0.82,0.4,0.83,30.1,96.66666666666667,81.1,99.85714285714286,106.7,89.92857142857143,173.5,85.96666666666667,0.86,146,0.5891760872322963,-0.8080046647350754,0,0,Balasore
2021-05-27,Balasore,2.9,1.63,5.8,0.0,601,0.62,15,0,21.5,86.93,85,17.6,1.68,11.9,1.62,9.4,0.95,0.5,0.73,21.1,92.66666666666667,74.6,97.57142857142857,109.1,89.85714285714286,168.29999999999998,85.9,0.6799999999999999,147,0.5751899607119775,-0.8180198708443175,0,0,Balasore
2021-05-28,Balasore,1.1,1.54,5.8,0.0,601,0.62,15,0,21.5,86.93,85,2.9,1.63,0.6,1.46,7.7,0.99,14.3,0.94,21.6,96.0,68.0,95.14285714285714,95.9,89.21428571428571,168.2,86.36666666666666,0.55,148,0.5610336262283677,-0.8277930117131022,0,0,Balasore
2021-05-29,Balasore,4.9,1.57,5.8,0.0,601,0.62,15,0,21.5,86.93,86,1.1,1.54,17.6,1.68,5.9,1.07,1.1,0.93,8.9,85.33333333333333,67.0,95.57142857142857,99.7,90.14285714285714,169.2,86.53333333333333,0.5,149,0.5467112728685939,-0.8373211953118121,0,0,Balasore
2021-05-30,Balasore,4.0,1.52,5.8,0.0,601,0.62,15,0,21.5,86.93,79,4.9,1.57,2.9,1.63,28.0,1.53,1.1,0.89,10.0,83.33333333333333,43.0,89.28571428571429,102.6,90.71428571428571,168.4,86.3,-0.010000000000000009,150,0.5322271388474397,-0.8466016020976267,0,0,Balasore
2021-05-31,Balasore,0.8,1.48,5.8,0.0,601,0.62,15,0,21.5,86.93,69,4.0,1.52,1.1,1.54,11.9,1.62,5.7,0.95,9.700000000000001,78.0,31.900000000000002,85.28571428571429,97.7,89.5,168.6,86.23333333333333,-0.14000000000000012,151,0.5175855102531889,-0.8556314858488706,0,0,Balasore
2021-06-01,Balasore,4.6,1.51,5.8,0.0,601,0.62,15,0,21.5,86.93,82,0.8,1.48,4.9,1.57,0.6,1.46,0.9,0.87,9.399999999999999,76.66666666666667,35.9,86.28571428571429,101.4,90.0,166.8,86.33333333333333,0.050000000000000044,152,0.5027907197793043,-0.8644081744776648,1,0,Balasore
2021-06-02,Balasore,0.5,1.41,5.8,0.0,601,0.62,15,0,21.5,86.93,78,4.6,1.51,4.0,1.52,17.6,1.68,2.0,0.82,5.8999999999999995,76.33333333333333,18.8,80.57142857142857,99.9,90.21428571428571,164.7,86.13333333333334,-0.27,153,0.4878471454423119,-0.8729290708206411,1,0,Balasore
2021-06-03,Balasore,39.7,2.07,5.8,0.0,601,0.62,15,0,21.5,86.93,165,0.5,1.41,0.8,1.48,2.9,1.63,9.4,0.95,44.800000000000004,108.33333333333333,55.6,92.0,130.2,94.78571428571429,201.8,88.76666666666667,0.43999999999999995,154,0.47275920928627757,-0.881191653407483,1,0,Balasore
2021-06-04,Balasore,96.1,3.82,5.8,0.0,601,0.62,15,0,21.5,86.93,334,39.7,2.07,4.6,1.51,1.1,1.54,7.7,0.99,136.3,192.33333333333334,150.6,127.57142857142857,218.6,111.35714285714286,293.7,97.23333333333333,2.28,155,0.4575313760742512,-0.8891934772070711,1,0,Balasore
2021-06-05,Balasore,0.9,3.51,5.8,0.0,601,0.62,15,0,21.5,86.93,67,96.1,3.82,0.5,1.41,4.9,1.57,5.9,1.07,136.7,188.66666666666666,146.6,124.85714285714286,213.6,110.21428571428571,278.90000000000003,95.3,1.9399999999999997,156,0.44216815196707204,-0.8969321743510065,1,0,Balasore
2021-06-06,Balasore,11.0,3.46,5.8,0.0,601,0.62,15,0,21.5,86.93,100,0.9,3.51,39.7,2.07,4.0,1.52,28.0,1.53,108.0,167.0,153.6,127.85714285714286,196.6,108.57142857142857,287.8,96.16666666666667,1.94,157,0.42667408318992467,-0.9044054548343001,1,0,Balasore
2021-06-07,Balasore,16.4,3.49,5.8,0.0,601,0.62,15,0,21.5,86.93,100,11.0,3.46,96.1,3.82,0.8,1.48,11.9,1.62,28.299999999999997,89.0,169.2,132.28571428571428,201.10000000000002,108.78571428571429,303.3,96.83333333333333,2.0100000000000002,158,0.4110537546870351,-0.9116111071930239,1,0,Balasore
2021-06-08,Balasore,214.1,7.49,5.8,1.6900000000000004,601,0.62,15,1,21.5,86.93,1732,16.4,3.49,0.9,3.51,4.6,1.51,0.6,1.46,241.5,644.0,378.7,368.0,414.59999999999997,227.14285714285714,515.9,152.23333333333332,5.98,159,0.3953117887649151,-0.9185469991587165,1,0,Balasore
2021-06-09,Balasore,12.5,7.15,5.8,1.3500000000000003,601,0.62,15,2,21.5,86.93,354,214.1,7.49,11.0,3.46,0.5,1.41,17.6,1.68,243.0,728.6666666666666,390.7,407.42857142857144,409.5,244.0,519.1999999999999,160.26666666666668,5.74,160,0.37945284372454435,-0.925211078289358,1,0,Balasore
2021-06-10,Balasore,2.1,6.66,5.8,0.8600000000000003,601,0.62,15,3,21.5,86.93,212,12.5,7.15,16.4,3.49,39.7,2.07,2.9,1.63,228.7,766.0,353.1,414.14285714285717,408.7,253.07142857142858,518.6999999999999,165.1,4.59,161,0.36348161248290634,-0.9316013725767187,1,0,Balasore
2021-06-11,Balasore,5.1,6.24,5.8,0.4400000000000004,601,0.62,15,4,21.5,86.93,193,2.1,6.66,214.1,7.49,96.1,3.82,1.1,1.54,19.7,253.0,262.09999999999997,394.0,412.7,260.7857142857143,523.4,169.33333333333334,2.4200000000000004,162,0.3474028211842774,-0.9377159910299093,1,0,Balasore
2021-06-12,Balasore,12.0,5.99,5.8,0.1900000000000004,601,0.62,15,5,21.5,86.93,218,5.1,6.24,12.5,7.15,0.9,3.51,4.9,1.57,19.2,207.66666666666666,273.2,415.57142857142856,419.79999999999995,270.2142857142857,534.9,173.73333333333332,2.4800000000000004,163,0.3312212278016865,-0.9435531242349544,1,0,Balasore
2021-06-13,Balasore,1.0,5.51,5.8,0.0,601,0.62,15,5,21.5,86.93,135,12.0,5.99,2.1,6.66,11.0,3.46,4.0,1.52,18.099999999999998,182.0,263.2,420.57142857142856,416.79999999999995,274.2142857142857,521.6,175.1,2.05,164,0.31494162072895193,-0.9491110448902284,1,0,Balasore
2021-06-14,Balasore,15.5,5.34,5.8,0.0,601,0.62,15,5,21.5,86.93,200,1.0,5.51,5.1,6.24,16.4,3.49,0.8,1.48,28.5,184.33333333333334,262.3,434.85714285714283,431.49999999999994,283.57142857142856,536.0,179.33333333333334,1.8499999999999996,165,0.2985688173637202,-0.9543881083175908,1,0,Balasore
2021-06-15,Balasore,8.3,5.08,5.8,0.0,601,0.62,15,5,21.5,86.93,166,15.5,5.34,12.0,5.99,214.1,7.49,4.6,1.51,24.8,167.0,56.5,211.14285714285714,435.2,289.57142857142856,543.1999999999999,182.5,-2.41,166,0.2821076626819194,-0.9593827529490743,1,0,Balasore
2021-06-16,Balasore,20.1,5.08,5.8,0.0,601,0.62,15,5,21.5,86.93,199,8.3,5.08,1.0,5.51,12.5,7.15,0.5,1.41,43.900000000000006,188.33333333333334,64.1,189.0,454.8,298.2142857142857,557.6,186.26666666666668,-2.0700000000000003,167,0.26556302780405594,-0.9640935007889755,1,0,Balasore
2021-06-17,Balasore,9.0,4.86,5.8,0.0,601,0.62,15,5,21.5,86.93,146,20.1,5.08,15.5,5.34,2.1,6.66,39.7,2.07,37.400000000000006,170.33333333333334,71.0,179.57142857142858,424.1,296.85714285714283,565.6999999999999,188.63333333333333,-1.7999999999999998,168,0.24893980855376657,-0.9685189578512204,1,0,Balasore
