date,district,rainfall_mm,river_gauge_m,danger_gauge_m,gauge_exceed,population_density,road_accessibility_index,distance_to_coast_km,past_incident_30d,lat,lon,relief_kits_demand
2021-10-19,Puri,7.4,4.03,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-10-20,Puri,5.6,3.87,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2021-10-21,Puri,12.2,3.84,5.5,0.0,488,0.55,5,0,19.8,85.83,83
2021-10-22,Puri,25.2,4.03,5.5,0.0,488,0.55,5,0,19.8,85.83,119
2021-10-23,Puri,17.3,4.01,5.5,0.0,488,0.55,5,0,19.8,85.83,86
2021-10-24,Puri,32.1,4.37,5.5,0.0,488,0.55,5,0,19.8,85.83,141
2021-10-25,Puri,14.2,4.31,5.5,0.0,488,0.55,5,0,19.8,85.83,94
2021-10-26,Puri,8.2,4.17,5.5,0.0,488,0.55,5,0,19.8,85.83,76
2021-10-27,Puri,16.8,4.08,5.5,0.0,488,0.55,5,0,19.8,85.83,84
2021-10-28,Puri,5.1,3.83,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2021-10-29,Puri,1.1,3.58,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2021-10-30,Puri,6.7,3.44,5.5,0.0,488,0.55,5,0,19.8,85.83,79
2021-10-31,Puri,7.2,3.27,5.5,0.0,488,0.55,5,0,19.8,85.83,82
2021-11-01,Puri,0.5,3.0,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2021-11-02,Puri,4.0,2.83,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2021-11-03,Puri,3.9,2.75,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2021-11-04,Puri,13.4,2.8,5.5,0.0,488,0.55,5,0,19.8,85.83,106
2021-11-05,Puri,4.5,2.67,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2021-11-06,Puri,9.1,2.63,5.5,0.0,488,0.55,5,0,19.8,85.83,79
2021-11-07,Puri,9.9,2.63,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2021-11-08,Puri,20.9,2.83,5.5,0.0,488,0.55,5,0,19.8,85.83,110
2021-11-09,Puri,9.9,2.77,5.5,0.0,488,0.55,5,0,19.8,85.83,80
2021-11-10,Puri,1.6,2.64,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2021-11-11,Puri,7.0,2.59,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2021-11-12,Puri,2.7,2.47,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2021-11-13,Puri,7.6,2.47,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2021-11-14,Puri,0.5,2.28,5.5,0.0,488,0.55,5,0,19.8,85.83,54
2021-11-15,Puri,3.1,2.21,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2021-11-16,Puri,3.3,2.13,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2021-11-17,Puri,0.3,1.96,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-11-18,Puri,6.0,1.92,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2021-11-19,Puri,1.7,1.85,5.5,0.0,488,0.55,5,0,19.8,85.83,53
2021-11-20,Puri,0.5,1.69,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2021-11-21,Puri,0.2,1.61,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2021-11-22,Puri,3.5,1.58,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2021-11-23,Puri,0.9,1.43,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-11-24,Puri,0.1,1.36,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2021-11-25,Puri,2.0,1.31,5.5,0.0,488,0.55,5,0,19.8,85.83,73
2021-11-26,Puri,1.5,1.21,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2021-11-27,Puri,0.8,1.1,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-11-28,Puri,0.2,1.05,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2021-11-29,Puri,0.1,0.94,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2021-11-30,Puri,0.8,0.88,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-12-01,Puri,0.1,0.76,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2021-12-02,Puri,1.5,0.74,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2021-12-03,Puri,3.1,0.75,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2021-12-04,Puri,1.6,0.7,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2021-12-05,Puri,0.4,0.61,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-12-06,Puri,0.4,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2021-12-07,Puri,2.7,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-12-08,Puri,4.9,0.62,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-12-09,Puri,1.3,0.6,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2021-12-10,Puri,0.8,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2021-12-11,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2021-12-12,Puri,3.5,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2021-12-13,Puri,3.5,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2021-12-14,Puri,0.2,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2021-12-15,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2021-12-16,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,54
2021-12-17,Puri,1.3,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2021-12-18,Puri,1.3,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-12-19,Puri,0.9,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-12-20,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,54
2021-12-21,Puri,2.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2021-12-22,Puri,0.6,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2021-12-23,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2021-12-24,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2021-12-25,Puri,2.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2021-12-26,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2021-12-27,Puri,1.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2021-12-28,Puri,5.9,0.58,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2021-12-29,Puri,0.8,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2021-12-30,Puri,1.2,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2021-12-31,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-01-01,Puri,0.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-01-02,Puri,1.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-01-03,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-01-04,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-01-05,Puri,1.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,52
2022-01-06,Puri,0.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-01-07,Puri,1.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-01-08,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-01-09,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-01-10,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-01-11,Puri,2.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-01-12,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-01-13,Puri,1.5,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-01-14,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-01-15,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-01-16,Puri,0.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-01-17,Puri,2.5,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-01-18,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-01-19,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-01-20,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-01-21,Puri,1.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-01-22,Puri,4.8,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-01-23,Puri,2.7,0.6,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-01-24,Puri,1.4,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-01-25,Puri,0.6,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-01-26,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-01-27,Puri,0.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2022-01-28,Puri,2.5,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-01-29,Puri,2.2,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,51
2022-01-30,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-01-31,Puri,1.4,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-02-01,Puri,0.4,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2022-02-02,Puri,3.2,0.58,5.5,0.0,488,0.55,5,0,19.8,85.83,74
2022-02-03,Puri,0.6,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-02-04,Puri,0.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,49
2022-02-05,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-02-06,Puri,1.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-02-07,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-02-08,Puri,1.4,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-02-09,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-02-10,Puri,1.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-02-11,Puri,2.6,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-02-12,Puri,1.1,0.57,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-02-13,Puri,1.8,0.57,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-02-14,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-02-15,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-02-16,Puri,3.5,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-02-17,Puri,2.5,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2022-02-18,Puri,0.3,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,51
2022-02-19,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-02-20,Puri,3.7,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-02-21,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2022-02-22,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-02-23,Puri,0.4,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-02-24,Puri,3.3,0.63,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-02-25,Puri,2.2,0.64,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-02-26,Puri,0.3,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-02-27,Puri,1.7,0.61,5.5,0.0,488,0.55,5,0,19.8,85.83,74
2022-02-28,Puri,0.2,0.56,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-03-01,Puri,0.8,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-03-02,Puri,0.2,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-03-03,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-03-04,Puri,4.1,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-03-05,Puri,1.0,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-03-06,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-03-07,Puri,1.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-03-08,Puri,0.9,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-03-09,Puri,0.4,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-03-10,Puri,1.8,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-03-11,Puri,0.8,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-03-12,Puri,0.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-03-13,Puri,3.2,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2022-03-14,Puri,2.0,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-03-15,Puri,1.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-03-16,Puri,0.5,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-03-17,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-03-18,Puri,0.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,48
2022-03-19,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-03-20,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-03-21,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-03-22,Puri,0.5,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-03-23,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-03-24,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-03-25,Puri,0.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-03-26,Puri,0.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-03-27,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2022-03-28,Puri,0.9,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-03-29,Puri,0.3,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-03-30,Puri,3.1,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-03-31,Puri,1.2,0.52,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-04-01,Puri,1.7,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,60
2022-04-02,Puri,1.1,0.51,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-04-03,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-04-04,Puri,0.6,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-04-05,Puri,0.2,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-04-06,Puri,1.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-04-07,Puri,1.0,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,48
2022-04-08,Puri,0.8,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-04-09,Puri,1.4,0.5,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-04-10,Puri,2.0,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-04-11,Puri,1.6,0.54,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-04-12,Puri,3.7,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-04-13,Puri,3.0,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-04-14,Puri,0.8,0.55,5.5,0.0,488,0.55,5,0,19.8,85.83,53
2022-04-15,Puri,3.8,0.58,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2022-04-16,Puri,3.8,0.62,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2022-04-17,Puri,0.5,0.57,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-04-18,Puri,2.3,0.61,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-04-19,Puri,3.5,0.66,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-04-20,Puri,0.2,0.63,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-04-21,Puri,2.8,0.65,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-04-22,Puri,2.9,0.6,5.5,0.0,488,0.55,5,0,19.8,85.83,74
2022-04-23,Puri,2.0,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-04-24,Puri,1.3,0.58,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-04-25,Puri,2.1,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,55
2022-04-26,Puri,4.0,0.6,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-04-27,Puri,2.5,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,64
2022-04-28,Puri,0.1,0.53,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-04-29,Puri,5.1,0.57,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2022-04-30,Puri,3.1,0.61,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-05-01,Puri,4.2,0.63,5.5,0.0,488,0.55,5,0,19.8,85.83,77
2022-05-02,Puri,0.9,0.59,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-05-03,Puri,3.0,0.63,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-05-04,Puri,4.4,0.75,5.5,0.0,488,0.55,5,0,19.8,85.83,81
2022-05-05,Puri,8.7,0.85,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2022-05-06,Puri,13.7,1.02,5.5,0.0,488,0.55,5,0,19.8,85.83,99
2022-05-07,Puri,0.7,0.98,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-05-08,Puri,2.1,0.87,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-05-09,Puri,10.2,1.02,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2022-05-10,Puri,2.7,0.99,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-05-11,Puri,2.4,0.9,5.5,0.0,488,0.55,5,0,19.8,85.83,61
2022-05-12,Puri,1.0,0.82,5.5,0.0,488,0.55,5,0,19.8,85.83,57
2022-05-13,Puri,9.0,0.92,5.5,0.0,488,0.55,5,0,19.8,85.83,73
2022-05-14,Puri,5.1,0.94,5.5,0.0,488,0.55,5,0,19.8,85.83,74
2022-05-15,Puri,1.2,0.9,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-05-16,Puri,3.7,0.93,5.5,0.0,488,0.55,5,0,19.8,85.83,70
2022-05-17,Puri,2.5,0.89,5.5,0.0,488,0.55,5,0,19.8,85.83,66
2022-05-18,Puri,9.0,0.99,5.5,0.0,488,0.55,5,0,19.8,85.83,76
2022-05-19,Puri,10.1,1.1,5.5,0.0,488,0.55,5,0,19.8,85.83,77
2022-05-20,Puri,5.2,1.1,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-05-21,Puri,1.6,0.98,5.5,0.0,488,0.55,5,0,19.8,85.83,58
2022-05-22,Puri,17.8,1.24,5.5,0.0,488,0.55,5,0,19.8,85.83,108
2022-05-23,Puri,8.3,1.3,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-05-24,Puri,14.9,1.44,5.5,0.0,488,0.55,5,0,19.8,85.83,85
2022-05-25,Puri,6.7,1.48,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-05-26,Puri,6.0,1.46,5.5,0.0,488,0.55,5,0,19.8,85.83,65
2022-05-27,Puri,0.4,1.33,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-05-28,Puri,12.2,1.49,5.5,0.0,488,0.55,5,0,19.8,85.83,82
2022-05-29,Puri,13.8,1.61,5.5,0.0,488,0.55,5,0,19.8,85.83,88
2022-05-30,Puri,1.5,1.53,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-05-31,Puri,10.9,1.57,5.5,0.0,488,0.55,5,0,19.8,85.83,85
2022-06-01,Puri,3.0,1.55,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-06-02,Puri,15.1,1.72,5.5,0.0,488,0.55,5,0,19.8,85.83,101
2022-06-03,Puri,1.3,1.58,5.5,0.0,488,0.55,5,0,19.8,85.83,59
2022-06-04,Puri,4.7,1.51,5.5,0.0,488,0.55,5,0,19.8,85.83,67
2022-06-05,Puri,23.5,1.89,5.5,0.0,488,0.55,5,0,19.8,85.83,110
2022-06-06,Puri,1.6,1.83,5.5,0.0,488,0.55,5,0,19.8,85.83,63
2022-06-07,Puri,4.9,1.78,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-06-08,Puri,5.0,1.7,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-06-09,Puri,5.9,1.63,5.5,0.0,488,0.55,5,0,19.8,85.83,72
2022-06-10,Puri,6.2,1.62,5.5,0.0,488,0.55,5,0,19.8,85.83,81
2022-06-11,Puri,12.1,1.69,5.5,0.0,488,0.55,5,0,19.8,85.83,96
2022-06-12,Puri,1.0,1.58,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-06-13,Puri,1.9,1.48,5.5,0.0,488,0.55,5,0,19.8,85.83,62
2022-06-14,Puri,30.8,1.94,5.5,0.0,488,0.55,5,0,19.8,85.83,128
2022-06-15,Puri,3.5,1.89,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-06-16,Puri,0.5,1.74,5.5,0.0,488,0.55,5,0,19.8,85.83,56
2022-06-17,Puri,15.0,1.93,5.5,0.0,488,0.55,5,0,19.8,85.83,105
2022-06-18,Puri,6.8,1.87,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-06-19,Puri,15.0,2.03,5.5,0.0,488,0.55,5,0,19.8,85.83,95
2022-06-20,Puri,52.0,2.9,5.5,0.0,488,0.55,5,0,19.8,85.83,167
2022-06-21,Puri,16.2,2.98,5.5,0.0,488,0.55,5,0,19.8,85.83,92
2022-06-22,Puri,2.4,2.8,5.5,0.0,488,0.55,5,0,19.8,85.83,69
2022-06-23,Puri,33.0,3.26,5.5,0.0,488,0.55,5,0,19.8,85.83,141
2022-06-24,Puri,5.3,3.18,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2022-06-25,Puri,9.7,3.16,5.5,0.0,488,0.55,5,0,19.8,85.83,75
2022-06-26,Puri,9.1,3.12,5.5,0.0,488,0.55,5,0,19.8,85.83,71
2022-06-27,Puri,10.9,3.09,5.5,0.0,488,0.55,5,0,19.8,85.83,101
2022-06-28,Puri,34.9,3.6,5.5,0.0,488,0.55,5,0,19.8,85.83,138
2022-06-29,Puri,10.8,3.51,5.5,0.0,488,0.55,5,0,19.8,85.83,77
2022-06-30,Puri,5.6,3.32,5.5,0.0,488,0.55,5,0,19.8,85.83,77
2022-07-01,Puri,6.3,3.16,5.5,0.0,488,0.55,5,0,19.8,85.83,68
2022-07-02,Puri,144.3,5.82,5.5,0.3200000000000003,488,0.55,5,1,19.8,85.83,651
2022-07-03,Puri,29.1,5.97,5.5,0.46999999999999975,488,0.55,5,2,19.8,85.83,226
2022-07-04,Puri,5.8,5.61,5.5,0.11000000000000032,488,0.55,5,3,19.8,85.83,124
2022-07-05,Puri,1.1,5.14,5.5,0.0,488,0.55,5,3,19.8,85.83,90
2022-07-06,Puri,17.3,5.07,5.5,0.0,488,0.55,5,3,19.8,85.83,124
2022-07-07,Puri,16.1,5.0,5.5,0.0,488,0.55,5,3,19.8,85.83,126
2022-07-08,Puri,55.3,5.71,5.5,0.20999999999999996,488,0.55,5,4,19.8,85.83,325
2022-07-09,Puri,13.3,5.5,5.5,0.0,488,0.55,5,4,19.8,85.83,134
2022-07-10,Puri,36.1,5.76,5.5,0.2599999999999998,488,0.55,5,5,19.8,85.83,308
2022-07-11,Puri,11.7,5.55,5.5,0.04999999999999982,488,0.55,5,6,19.8,85.83,137
2022-07-12,Puri,17.6,5.46,5.5,0.0,488,0.55,5,6,19.8,85.83,188
2022-07-13,Puri,5.4,5.14,5.5,0.0,488,0.55,5,6,19.8,85.83,114
2022-07-14,Puri,92.5,6.54,5.5,1.04,488,0.55,5,7,19.8,85.83,1113
2022-07-15,Puri,3.6,6.11,5.5,0.6100000000000003,488,0.55,5,8,19.8,85.83,224
2022-07-16,Puri,20.9,6.08,5.5,0.5800000000000001,488,0.55,5,9,19.8,85.83,393
2022-07-17,Puri,6.5,5.75,5.5,0.25,488,0.55,5,10,19.8,85.83,206
2022-07-18,Puri,23.1,5.73,5.5,0.23000000000000043,488,0.55,5,11,19.8,85.83,339
2022-07-19,Puri,7.7,5.42,5.5,0.0,488,0.55,5,11,19.8,85.83,169
2022-07-20,Puri,5.5,5.13,5.5,0.0,488,0.55,5,11,19.8,85.83,171
2022-07-21,Puri,33.0,5.37,5.5,0.0,488,0.55,5,11,19.8,85.83,385
2022-07-22,Puri,13.8,5.24,5.5,0.0,488,0.55,5,11,19.8,85.83,264
2022-07-23,Puri,15.2,5.19,5.5,0.0,488,0.55,5,11,19.8,85.83,221
2022-07-24,Puri,27.3,5.29,5.5,0.0,488,0.55,5,11,19.8,85.83,306
2022-07-25,Puri,3.9,4.98,5.5,0.0,488,0.55,5,11,19.8,85.83,187
2022-07-26,Puri,9.7,4.78,5.5,0.0,488,0.55,5,11,19.8,85.83,215
2022-07-27,Puri,16.4,4.71,5.5,0.0,488,0.55,5,11,19.8,85.83,240
2022-07-28,Puri,2.8,4.37,5.5,0.0,488,0.55,5,11,19.8,85.83,153
2022-07-29,Puri,55.6,5.16,5.5,0.0,488,0.55,5,11,19.8,85.83,509
2022-07-30,Puri,3.3,4.83,5.5,0.0,488,0.55,5,11,19.8,85.83,170
2022-07-31,Puri,3.6,4.53,5.5,0.0,488,0.55,5,11,19.8,85.83,155
2022-08-01,Puri,4.8,4.22,5.5,0.0,488,0.55,5,10,19.8,85.83,175
2022-08-02,Puri,61.2,5.1,5.5,0.0,488,0.55,5,9,19.8,85.83,438
2022-08-03,Puri,27.1,5.24,5.5,0.0,488,0.55,5,8,19.8,85.83,249
2022-08-04,Puri,3.9,4.89,5.5,0.0,488,0.55,5,8,19.8,85.83,151
2022-08-05,Puri,3.9,4.65,5.5,0.0,488,0.55,5,8,19.8,85.83,147
2022-08-06,Puri,129.4,6.88,5.5,1.38,488,0.55,5,9,19.8,85.83,2062
2022-08-07,Puri,28.4,6.92,5.5,1.42,488,0.55,5,9,19.8,85.83,637
2022-08-08,Puri,27.0,6.92,5.5,1.42,488,0.55,5,10,19.8,85.83,669
2022-08-09,Puri,15.5,6.73,5.5,1.2300000000000004,488,0.55,5,10,19.8,85.83,551
